Id,Class
8593,3
8594,3
8595,3
8596,5
8597,3
8598,0
8599,9
8600,9
8601,9
8602,1
8603,9
8604,5
8605,7
8606,1
8607,9
8608,7
8609,3
8610,3
8611,3
8612,7
8613,9
8614,5
8615,3
8616,7
8617,3
8618,2
8619,9
8620,7
8621,1
8622,2
8623,7
8624,3
8625,3
8626,1
8627,3
8628,3
8629,2
8630,7
8631,5
8632,3
8633,5
8634,3
8635,1
8636,9
8637,3
8638,5
8639,3
8640,9
8641,5
8642,1
8643,9
8644,1
8645,3
8646,3
8647,5
8648,5
8649,0
8650,3
8651,4
8652,3
8653,1
8654,1
8655,1
8656,9
8657,3
8658,3
8659,3
8660,1
8661,3
8662,3
8663,5
8664,3
8665,1
8666,9
8667,7
8668,7
8669,3
8670,3
8671,9
8672,3
8673,1
8674,9
8675,3
8676,2
8677,7
8678,3
8679,1
8680,5
8681,2
8682,1
8683,9
8684,3
8685,2
8686,9
8687,9
8688,9
8689,3
8690,1
8691,5
8692,1
8693,1
8694,9
8695,3
8696,3
8697,1
8698,1
8699,2
8700,7
8701,5
8702,3
8703,3
8704,9
8705,3
8706,3
8707,3
8708,3
8709,5
8710,3
8711,9
8712,3
8713,9
8714,7
8715,3
8716,3
8717,2
8718,2
8719,9
8720,7
8721,3
8722,7
8723,0
8724,3
8725,3
8726,9
8727,3
8728,0
8729,7
8730,1
8731,1
8732,3
8733,1
8734,5
8735,1
8736,9
8737,3
8738,5
8739,9
8740,9
8741,3
8742,1
8743,5
8744,3
8745,3
8746,2
8747,1
8748,3
8749,3
8750,2
8751,3
8752,3
8753,3
8754,9
8755,3
8756,3
8757,3
8758,2
8759,3
8760,3
8761,1
8762,3
8763,2
8764,3
8765,9
8766,9
8767,9
8768,3
8769,3
8770,3
8771,5
8772,9
8773,1
8774,2
8775,5
8776,7
8777,9
8778,5
8779,3
8780,9
8781,1
8782,0
8783,1
8784,2
8785,9
8786,1
8787,2
8788,9
8789,3
8790,1
8791,3
8792,5
8793,1
8794,2
8795,7
8796,9
8797,3
8798,5
8799,0
8800,2
8801,3
8802,1
8803,9
8804,1
8805,5
8806,3
8807,1
8808,9
8809,5
8810,5
8811,7
8812,3
8813,1
8814,5
8815,3
8816,9
8817,7
8818,9
8819,9
8820,1
8821,2
8822,3
8823,3
8824,5
8825,3
8826,3
8827,3
8828,1
8829,9
8830,9
8831,7
8832,2
8833,9
8834,5
8835,3
8836,3
8837,1
8838,2
8839,5
8840,9
8841,3
8842,9
8843,5
8844,9
8845,3
8846,5
8847,2
8848,3
8849,5
8850,3
8851,3
8852,1
8853,5
8854,9
8855,2
8856,9
8857,1
8858,2
8859,3
8860,7
8861,1
8862,3
8863,3
8864,3
8865,9
8866,3
8867,1
8868,5
8869,3
8870,5
8871,9
8872,7
8873,5
8874,1
8875,3
8876,9
8877,0
8878,3
8879,2
8880,1
8881,1
8882,3
8883,7
8884,3
8885,3
8886,7
8887,9
8888,2
8889,9
8890,7
8891,3
8892,3
8893,2
8894,7
8895,3
8896,3
8897,5
8898,3
8899,5
8900,1
8901,1
8902,3
8903,3
8904,5
8905,3
8906,3
8907,5
8908,1
8909,5
8910,9
8911,3
8912,3
8913,9
8914,3
8915,3
8916,3
8917,9
8918,3
8919,3
8920,3
8921,9
8922,9
8923,3
8924,9
8925,9
8926,1
8927,7
8928,3
8929,3
8930,3
8931,3
8932,9
8933,1
8934,5
8935,5
8936,5
8937,1
8938,3
8939,1
8940,2
8941,5
8942,5
8943,9
8944,3
8945,7
8946,2
8947,5
8948,3
8949,3
8950,2
8951,9
8952,9
8953,7
8954,7
8955,9
8956,3
8957,1
8958,5
8959,3
8960,3
8961,3
8962,3
8963,3
8964,9
8965,5
8966,9
8967,5
8968,2
8969,5
8970,5
8971,9
8972,9
8973,1
8974,2
8975,7
8976,9
8977,9
8978,3
8979,1
8980,9
8981,3
8982,1
8983,3
8984,3
8985,9
8986,9
8987,9
8988,1
8989,3
8990,5
8991,9
8992,5
8993,3
8994,3
8995,3
8996,5
8997,3
8998,9
8999,9
9000,3
9001,9
9002,3
9003,1
9004,0
9005,5
9006,1
9007,5
9008,2
9009,1
9010,2
9011,1
9012,9
9013,1
9014,9
9015,1
9016,5
9017,3
9018,9
9019,3
9020,1
9021,3
9022,2
9023,3
9024,5
9025,2
9026,5
9027,3
9028,2
9029,9
9030,7
9031,3
9032,3
9033,0
9034,9
9035,5
9036,3
9037,1
9038,3
9039,3
9040,5
9041,3
9042,3
9043,2
9044,7
9045,7
9046,5
9047,9
9048,3
9049,7
9050,3
9051,3
9052,9
9053,9
9054,2
9055,5
9056,9
9057,5
9058,9
9059,1
9060,3
9061,0
9062,3
9063,5
9064,3
9065,1
9066,9
9067,5
9068,1
9069,5
9070,5
9071,3
9072,5
9073,7
9074,3
9075,2
9076,3
9077,1
9078,1
9079,1
9080,9
9081,5
9082,5
9083,9
9084,5
9085,3
9086,3
9087,0
9088,7
9089,3
9090,7
9091,3
9092,5
9093,3
9094,3
9095,3
9096,9
9097,3
9098,1
9099,9
9100,3
9101,3
9102,1
9103,1
9104,9
9105,0
9106,3
9107,5
9108,5
9109,3
9110,3
9111,5
9112,5
9113,9
9114,3
9115,9
9116,3
9117,9
9118,1
9119,1
9120,7
9121,9
9122,3
9123,1
9124,3
9125,7
9126,9
9127,3
9128,2
9129,3
9130,1
9131,2
9132,1
9133,3
9134,3
9135,9
9136,9
9137,5
9138,2
9139,9
9140,2
9141,5
9142,9
9143,2
9144,7
9145,3
9146,3
9147,7
9148,2
9149,3
9150,9
9151,1
9152,9
9153,3
9154,3
9155,3
9156,7
9157,3
9158,2
9159,3
9160,3
9161,2
9162,9
9163,5
9164,5
9165,3
9166,3
9167,3
9168,3
9169,3
9170,9
9171,3
9172,3
9173,5
9174,1
9175,9
9176,2
9177,2
9178,9
9179,1
9180,3
9181,2
9182,1
9183,5
9184,7
9185,3
9186,9
9187,3
9188,5
9189,3
9190,1
9191,3
9192,3
9193,9
9194,7
9195,3
9196,3
9197,9
9198,3
9199,5
9200,2
9201,9
9202,1
9203,5
9204,1
9205,7
9206,1
9207,5
9208,3
9209,1
9210,3
9211,3
9212,0
9213,7
9214,9
9215,3
9216,9
9217,3
9218,2
9219,3
9220,7
9221,3
9222,3
9223,5
9224,1
9225,3
9226,9
9227,5
9228,1
9229,5
9230,9
9231,3
9232,3
9233,5
9234,5
9235,3
9236,5
9237,1
9238,9
9239,7
9240,3
9241,3
9242,3
9243,5
9244,3
9245,9
9246,9
9247,2
9248,5
9249,5
9250,9
9251,3
9252,1
9253,3
9254,7
9255,5
9256,5
9257,3
9258,5
9259,2
9260,3
9261,0
9262,5
9263,3
9264,9
9265,3
9266,7
9267,3
9268,9
9269,2
9270,5
9271,3
9272,9
9273,5
9274,3
9275,2
9276,3
9277,3
9278,3
9279,0
9280,0
9281,9
9282,2
9283,7
9284,0
9285,5
9286,3
9287,1
9288,1
9289,5
9290,5
9291,2
9292,3
9293,5
9294,3
9295,3
9296,9
9297,3
9298,3
9299,9
9300,2
9301,9
9302,9
9303,3
9304,9
9305,3
9306,3
9307,3
9308,2
9309,3
9310,3
9311,1
9312,9
9313,3
9314,5
9315,2
9316,1
9317,9
9318,7
9319,9
9320,3
9321,5
9322,1
9323,3
9324,9
9325,3
9326,0
9327,2
9328,9
9329,2
9330,3
9331,2
9332,9
9333,5
9334,3
9335,9
9336,9
9337,3
9338,2
9339,7
9340,3
9341,1
9342,2
9343,5
9344,1
9345,3
9346,2
9347,5
9348,0
9349,2
9350,3
9351,3
9352,1
9353,7
9354,2
9355,3
9356,1
9357,9
9358,9
9359,9
9360,2
9361,7
9362,0
9363,9
9364,2
9365,3
9366,3
9367,5
9368,3
9369,9
9370,9
9371,3
9372,9
9373,7
9374,9
9375,5
9376,9
9377,9
9378,3
9379,3
9380,5
9381,3
9382,3
9383,9
9384,3
9385,1
9386,3
9387,3
9388,7
9389,5
9390,5
9391,7
9392,9
9393,7
9394,5
9395,7
9396,9
9397,3
9398,0
9399,3
9400,3
9401,7
9402,2
9403,1
9404,5
9405,3
9406,1
9407,5
9408,9
9409,3
9410,5
9411,0
9412,9
9413,1
9414,1
9415,3
9416,3
9417,5
9418,9
9419,7
9420,9
9421,9
9422,9
9423,3
9424,3
9425,1
9426,3
9427,1
9428,5
9429,3
9430,3
9431,3
9432,7
9433,9
9434,3
9435,5
9436,7
9437,9
9438,3
9439,9
9440,1
9441,3
9442,1
9443,0
9444,5
9445,2
9446,0
9447,9
9448,3
9449,3
9450,1
9451,1
9452,7
9453,5
9454,1
9455,3
9456,7
9457,9
9458,3
9459,1
9460,9
9461,5
9462,3
9463,5
9464,5
9465,3
9466,5
9467,9
9468,5
9469,3
9470,7
9471,3
9472,9
9473,0
9474,9
9475,2
9476,9
9477,2
9478,5
9479,7
9480,1
9481,3
9482,1
9483,3
9484,3
9485,5
9486,7
9487,3
9488,1
9489,9
9490,7
9491,5
9492,7
9493,9
9494,3
9495,2
9496,5
9497,2
9498,1
9499,3
9500,9
9501,3
9502,3
9503,3
9504,9
9505,7
9506,9
9507,1
9508,3
9509,2
9510,1
9511,9
9512,0
9513,2
9514,3
9515,1
9516,5
9517,3
9518,7
9519,2
9520,9
9521,9
9522,3
9523,1
9524,5
9525,1
9526,9
9527,3
9528,9
9529,3
9530,1
9531,5
9532,1
9533,5
9534,3
9535,9
9536,5
9537,3
9538,0
9539,3
9540,3
9541,3
9542,7
9543,1
9544,2
9545,3
9546,3
9547,2
9548,5
9549,5
9550,7
9551,9
9552,5
9553,5
9554,3
9555,9
9556,9
9557,5
9558,9
9559,9
9560,5
9561,2
9562,5
9563,3
9564,1
9565,3
9566,3
9567,2
9568,9
9569,9
9570,0
9571,3
9572,7
9573,3
9574,3
9575,5
9576,1
9577,2
9578,2
9579,1
9580,0
9581,9
9582,7
9583,9
9584,9
9585,3
9586,5
9587,9
9588,3
9589,7
9590,5
9591,1
9592,2
9593,1
9594,5
9595,0
9596,5
9597,5
9598,7
9599,3
9600,3
9601,9
9602,0
9603,1
9604,3
9605,3
9606,5
9607,0
9608,1
9609,9
9610,5
9611,3
9612,9
9613,1
9614,9
9615,5
9616,5
9617,1
9618,3
9619,9
9620,0
9621,9
9622,3
9623,3
9624,9
9625,0
9626,3
9627,5
9628,5
9629,7
9630,9
9631,9
9632,3
9633,3
9634,9
9635,1
9636,5
9637,1
9638,3
9639,3
9640,3
9641,5
9642,5
9643,2
9644,3
9645,3
9646,9
9647,3
9648,3
9649,9
9650,3
9651,7
9652,5
9653,3
9654,1
9655,9
9656,3
9657,5
9658,3
9659,5
9660,3
9661,2
9662,3
9663,3
9664,3
9665,3
9666,3
9667,1
9668,0
9669,9
9670,3
9671,7
9672,9
9673,5
9674,9
9675,3
9676,7
9677,9
9678,9
9679,2
9680,5
9681,5
9682,3
9683,1
9684,2
9685,2
9686,3
9687,5
9688,5
9689,1
9690,7
9691,3
9692,3
9693,3
9694,2
9695,7
9696,5
9697,9
9698,3
9699,3
9700,3
9701,3
9702,2
9703,5
9704,7
9705,9
9706,3
9707,5
9708,3
9709,2
9710,9
9711,3
9712,1
9713,5
9714,3
9715,9
9716,0
9717,3
9718,3
9719,3
9720,7
9721,1
9722,1
9723,3
9724,3
9725,3
9726,9
9727,3
9728,1
9729,1
9730,1
9731,3
9732,5
9733,9
9734,3
9735,3
9736,3
9737,3
9738,4
9739,9
9740,3
9741,5
9742,7
9743,1
9744,5
9745,3
9746,2
9747,5
9748,1
9749,2
9750,0
9751,3
9752,5
9753,9
9754,5
9755,5
9756,5
9757,9
9758,3
9759,9
9760,9
9761,9
9762,2
9763,1
9764,3
9765,3
9766,3
9767,9
9768,5
9769,1
9770,5
9771,3
9772,5
9773,9
9774,7
9775,2
9776,9
9777,1
9778,7
9779,0
9780,3
9781,3
9782,3
9783,1
9784,0
9785,2
9786,3
9787,5
9788,3
9789,3
9790,2
9791,5
9792,1
9793,9
9794,1
9795,3
9796,3
9797,3
9798,5
9799,1
9800,9
9801,3
9802,1
9803,9
9804,5
9805,5
9806,2
9807,3
9808,3
9809,3
9810,5
9811,9
9812,1
9813,3
9814,9
9815,3
9816,5
9817,9
9818,1
9819,3
9820,5
9821,9
9822,1
9823,3
9824,5
9825,5
9826,5
9827,9
9828,3
9829,5
9830,5
9831,3
9832,3
9833,5
9834,1
9835,9
9836,9
9837,3
9838,3
9839,1
9840,3
9841,5
9842,7
9843,3
9844,5
9845,9
9846,3
9847,3
9848,9
9849,9
9850,3
9851,7
9852,5
9853,1
9854,7
9855,3
9856,9
9857,1
9858,3
9859,9
9860,9
9861,1
9862,3
9863,3
9864,3
9865,9
9866,5
9867,3
9868,0
9869,7
9870,3
9871,3
9872,5
9873,5
9874,5
9875,2
9876,9
9877,4
9878,9
9879,5
9880,3
9881,3
9882,9
9883,3
9884,3
9885,9
9886,9
9887,3
9888,9
9889,1
9890,5
9891,5
9892,9
9893,2
9894,3
9895,1
9896,2
9897,3
9898,3
9899,3
9900,3
9901,1
9902,2
9903,2
9904,3
9905,5
9906,5
9907,7
9908,7
9909,3
9910,7
9911,9
9912,2
9913,3
9914,3
9915,9
9916,5
9917,5
9918,1
9919,2
9920,5
9921,5
9922,5
9923,5
9924,3
9925,5
9926,9
9927,3
9928,5
9929,3
9930,2
9931,1
9932,9
9933,2
9934,2
9935,3
9936,3
9937,9
9938,7
9939,3
9940,1
9941,5
9942,1
9943,3
9944,9
9945,3
9946,5
9947,5
9948,1
9949,5
9950,3
9951,3
9952,9
9953,2
9954,9
9955,3
9956,9
9957,3
9958,3
9959,2
9960,1
9961,5
9962,3
9963,5
9964,9
9965,1
9966,3
9967,9
9968,9
9969,5
9970,5
9971,3
9972,2
9973,9
9974,7
9975,5
9976,7
9977,0
9978,9
9979,3
9980,3
9981,3
9982,5
9983,1
9984,3
9985,3
9986,5
9987,7
9988,5
9989,1
9990,9
9991,5
9992,5
9993,9
9994,1
9995,9
9996,1
9997,3
9998,1
9999,9
